scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c
0.6712,9905063842,-1,100460000000000.0,1.066260986,174.929001,987.16083,66.73915,527.76324,100490000000000.0,104610000000000.0,89822000000000.0,62384000000000.0,0.6575,0.526,-3801.0,-3801.0,5430.0,20730.0,19580.0,6.0953928731348,0.5739198687989596,0.3168033163638913,0.4898688915375446,56.0,59.0,23.0,5.0
0.6712,9895179975,-1,100450000000000.0,1.066223022,215.057007,902.4845,6.97915,551.04523,100450000000000.0,103170000000000.0,91499000000000.0,60256000000000.0,0.6656,0.5145,6004.0,6004.0,16050.0,19900.0,19090.0,4.9578622750943,0.5738998030236291,0.3167905538142698,0.4898688915375446,47.0,50.0,26.0,7.0
0.6712,9904513442,-1,77846000000000.0,0.979374023,255.065002,997.71234,17.30686,585.4491,77937000000000.0,81650000000000.0,65517000000000.0,43122000000000.0,0.6497,0.4505,23220.0,23220.0,7415.0,10310.0,10340.0,3.8397036650288,0.5248801736496955,0.2860481065545619,0.4898688915375446,34.0,34.0,10.0,6.0
0.6712,9904474688,-1,62664000000000.0,0.911049988,209.095001,972.56177,50.84782,508.99811,63632000000000.0,66295000000000.0,54762000000000.0,35976000000000.0,0.7063,0.4922,23540.0,23540.0,11310.0,11480.0,11040.0,4.3571103261335,0.4864331628207176,0.2621918574903281,0.4898688915375446,35.0,35.0,14.0,8.0
0.6712,9895180502,-1,73205000000000.0,0.95951001,374.049988,905.66821,12.63132,548.23206,73283000000000.0,75269000000000.0,67686000000000.0,39339000000000.0,0.8262,0.5876,24110.0,24110.0,29730.0,23310.0,21330.0,2.5651919283045004,0.5136921701083759,0.2790813486196081,0.4898688915375446,67.0,66.0,30.0,8.0
0.6712,9895219656,-1,79397000000000.0,0.985833984,125.627998,922.3446,34.71048,591.1059,79410000000000.0,80002000000000.0,77024000000000.0,63938000000000.0,0.7249,0.5747,10380.0,10380.0,27240.0,21420.0,19680.0,7.847247426485199,0.528521526792285,0.2883196664439022,0.4898688915375446,56.0,56.0,33.0,9.0
0.6712,9904475036,-1,74980000000000.0,0.967203003,145.537994,984.31604,14.86437,515.51166,74998000000000.0,77145000000000.0,67420000000000.0,49745000000000.0,0.6698,0.4123,16290.0,16290.0,10460.0,11660.0,11560.0,6.6457079448271,0.5180244621150688,0.2817767111380727,0.4898688915375446,48.0,47.0,17.0,5.0
0.6712,9905098889,-1,62082000000000.0,0.908218018,224.223007,950.08942,98.51037,587.88257,62187000000000.0,65201000000000.0,54734000000000.0,33291000000000.0,0.6949,0.4123,16390.0,16390.0,14340.0,8523.0,7824.0,4.0505121671122,0.4848433240115361,0.2612105357981278,0.4898688915375446,38.0,38.0,10.0,2.0
0.6712,9905095121,-1,64066000000000.0,0.917791992,457.725006,975.77686,95.88919,591.98541,64070000000000.0,66906000000000.0,55771000000000.0,27700000000000.0,0.6852,0.5145,2248.0,2248.0,1422.0,12830.0,13780.0,2.0051165655563,0.4902235102381893,0.2645328155130266,0.4898688915375446,59.0,58.0,22.0,4.0
0.6712,9905098737,-1,78582000000000.0,0.9824509890000002,147.959,956.69836,67.30911,577.38715,78602000000000.0,80253000000000.0,73246000000000.0,56701000000000.0,0.6834,0.4406,10790.0,10790.0,11080.0,6594.0,6981.0,6.6400218236132,0.5266140001491282,0.287129493529235,0.4898688915375446,44.0,44.0,20.0,6.0
0.6712,9895181155,-1,70385000000000.0,0.947028992,379.686005,921.86859,51.743,580.69446,70486000000000.0,72437000000000.0,60475000000000.0,33702000000000.0,0.6419,0.526,99.17,99.17,9017.0,15860.0,15120.0,2.4942425570834,0.5066657251428924,0.2747161971302364,0.4898688915375446,56.0,56.0,18.0,2.0
0.6712,9895770859,-1,60700000000000.0,0.901427979,88.675003,908.59814,70.22858,534.36884,60710000000000.0,63156000000000.0,55395000000000.0,43520000000000.0,0.7466,0.5747,780.9,780.9,21200.0,13510.0,12820.0,10.1655252157138,0.4810288712475942,0.2588581442769085,0.4898688915375446,31.0,31.0,14.0,7.0
0.6712,9895771427,-1,75879000000000.0,0.971052002,445.589996,933.25092,69.43076,571.23328,77179000000000.0,77458000000000.0,70709000000000.0,29339000000000.0,0.7898,0.6142,14790.0,14790.0,37330.0,21810.0,19900.0,2.1792500072196,0.5201930866473059,0.2831269947452902,0.4898688915375446,60.0,60.0,24.0,7.0
0.6712,9895181316,-1,57350000000000.0,0.88453302,180.953995,912.71991,65.06303,579.34229,57391000000000.0,59170000000000.0,51815000000000.0,35613000000000.0,0.617,0.4215,6797.0,6797.0,7579.0,6997.0,6957.0,4.8881651935896,0.4715409485418813,0.2530181210874809,0.4898688915375446,36.0,36.0,11.0,2.0
0.6712,9905099458,-1,68928000000000.0,0.940447998,279.747009,941.03094,73.87563,598.46265,69162000000000.0,72136000000000.0,59461000000000.0,36976000000000.0,0.6713,0.5145,-8516.0,-8516.0,4721.0,14670.0,13770.0,3.3617803506167,0.5029630309208049,0.2724190527146921,0.4898688915375446,59.0,59.0,23.0,8.0
0.6712,9905063656,-1,68842000000000.0,0.940057983,246.095001,982.08325,68.33648,527.14502,69475000000000.0,69395000000000.0,66154000000000.0,47192000000000.0,0.6835,0.5747,18260.0,18260.0,21230.0,22080.0,20080.0,3.8198987349604,0.5027429207757945,0.2722826225662666,0.4898688915375446,39.0,39.0,16.0,5.0
0.6712,9905096375,-1,80192000000000.0,0.989112,289.963989,935.15814,82.40656,589.30255,81262000000000.0,84107000000000.0,69589000000000.0,43055000000000.0,0.6745,0.4709,16830.0,16830.0,15200.0,12260.0,12260.0,3.411154617548,0.5303699444972303,0.2894734958439725,0.4898688915375446,62.0,62.0,19.0,7.0
0.6712,9905131763,-1,92763000000000.0,1.038312012,520.507019,945.513,61.55158,633.95886,92834000000000.0,101260000000000.0,73959000000000.0,40247000000000.0,0.7175,0.5498,49640.0,49640.0,22610.0,21610.0,21260.0,1.9948088577072,0.5581259572962534,0.3068611547109357,0.4898688915375446,63.0,66.0,16.0,2.0
0.6712,9905131998,-1,121540000000000.0,1.136178955,672.963989,970.29065,73.58554,678.40802,121550000000000.0,157940000000000.0,90127000000000.0,49153000000000.0,0.7633,0.5032,57760.0,57760.0,21280.0,21960.0,27370.0,1.6883205841196,0.6134672994986395,0.3418430765253676,0.4898688915375446,65.0,82.0,22.0,7.0
0.6712,9905132173,-1,90046000000000.0,1.028073975,223.322998,971.42999,72.95144,678.42859,90353000000000.0,100610000000000.0,77648000000000.0,53680000000000.0,0.7839,0.3944,77600.0,77600.0,26750.0,15610.0,14120.0,4.6035293463147005,0.5523460664323866,0.3032312193997997,0.4898688915375446,27.0,29.0,9.0,2.0
0.6712,9895840968,-1,100510000000000.0,1.06643103,422.571014,931.41895,86.60184,674.31073,100580000000000.0,107450000000000.0,79945000000000.0,46367000000000.0,0.7172,0.5032,41350.0,41350.0,15120.0,19260.0,19150.0,2.5236729322849003,0.5740196466439201,0.3168659473515518,0.4898688915375446,69.0,76.0,17.0,6.0
0.6712,9895254171,-1,60590000000000.0,0.900883972,281.631989,904.02155,4.48013,665.33984,60609000000000.0,64752000000000.0,50654000000000.0,30697000000000.0,0.65,0.5498,747.9,747.9,2092.0,14380.0,13410.0,3.1987984575147,0.4807228561500204,0.25866956848197,0.4898688915375446,34.0,34.0,6.0,4.0
0.6712,9905131335,-1,81105000000000.0,0.99285498,210.854996,942.23358,87.49945,665.73541,81119000000000.0,86900000000000.0,69929000000000.0,50236000000000.0,0.6971,0.4605,1268.0,1268.0,7231.0,5884.0,7691.0,4.7087097713349,0.5324781143734539,0.2907903119678231,0.4898688915375446,40.0,40.0,14.0,4.0
0.6712,9905131389,-1,72273000000000.0,0.955421997,317.022003,940.95477,86.89546,666.30896,73029000000000.0,75787000000000.0,59107000000000.0,35865000000000.0,0.6675,0.4215,2711.0,2711.0,5187.0,10500.0,9689.0,3.0137403333484003,0.511389884751118,0.2776502265739926,0.4898688915375446,40.0,39.0,7.0,1.0
0.6712,9904585093,-1,80296000000000.0,0.989539001,187.785004,963.39087,53.51101,677.89844,80378000000000.0,82725000000000.0,73839000000000.0,50535000000000.0,0.6711,0.4309,10800.0,10800.0,15510.0,9986.0,9194.0,5.2695315383117,0.5306108555179755,0.2896239074464327,0.4898688915375446,36.0,36.0,14.0,4.0
0.6712,9905097813,-1,92301000000000.0,1.036584961,284.348999,948.82153,70.41678,624.22357,92310000000000.0,97462000000000.0,81151000000000.0,50068000000000.0,0.6689,0.4922,18620.0,18620.0,7486.0,13440.0,17830.0,3.6454672414725,0.5571510265589412,0.3062485271493785,0.4898688915375446,62.0,64.0,17.0,7.0
0.6712,9904586204,-1,79034000000000.0,0.984330017,252.582001,0.12001,14.14523,690.2226,79034000000000.0,84342000000000.0,66935000000000.0,43832000000000.0,0.6571,0.4406,32740.0,32740.0,15970.0,11650.0,11100.0,3.897071102069501,0.5276735050775776,0.2877904852012469,0.4898688915375446,26.0,26.0,10.0,4.0
0.6712,9905133218,-1,92118000000000.0,1.0358969729999998,176.100998,934.81122,76.83723,682.1698,92500000000000.0,99246000000000.0,81706000000000.0,61779000000000.0,0.6766,0.4505,17020.0,17020.0,6218.0,4333.0,6493.0,5.882402625566,0.5567639067110991,0.3060052078103905,0.4898688915375446,49.0,49.0,20.0,8.0
0.6712,9895875122,-1,90338000000000.0,1.02918396,313.915009,922.92505,78.10133,678.00354,95336000000000.0,95678000000000.0,75504000000000.0,44824000000000.0,0.8009,0.4605,-19990.0,-19990.0,5068.0,12480.0,14950.0,3.2785433333644,0.5529726682712758,0.3036245116619522,0.4898688915375446,54.0,58.0,14.0,7.0
0.6712,9904548719,-1,66932000000000.0,0.931281006,154.149994,988.75867,28.13912,664.41046,67408000000000.0,69249000000000.0,60673000000000.0,43765000000000.0,0.6791,0.4605,4810.0,4810.0,9048.0,6445.0,6707.0,6.0413950194509,0.4978065318875411,0.2692237658252364,0.4898688915375446,47.0,47.0,11.0,3.0
0.6712,9904588846,-1,58905000000000.0,0.8924569699999999,170.817001,980.7785,4.51179,682.995,58911000000000.0,61811000000000.0,51663000000000.0,38645000000000.0,0.6621,0.4406,13020.0,13020.0,8513.0,6186.0,7261.0,5.2246378567435,0.4759889208900078,0.2557540356002856,0.4898688915375446,47.0,47.0,19.0,4.0
0.6712,9895220179,-1,68462000000000.0,0.938320984,288.867004,915.68994,26.29164,627.01331,68591000000000.0,72022000000000.0,57686000000000.0,32887000000000.0,0.6555,0.5145,20670.0,20670.0,17340.0,13830.0,12990.0,3.2482802501043,0.5017679090693633,0.2716779705781515,0.4898688915375446,50.0,50.0,11.0,5.0
0.6712,9904549664,-1,71587000000000.0,0.952387024,142.634995,936.37769,41.98803,660.29095,71591000000000.0,74300000000000.0,64448000000000.0,47749000000000.0,0.6441,0.4709,2640.0,2640.0,4174.0,6264.0,7715.0,6.6770922801939,0.5096827445820472,0.276589455197124,0.4898688915375446,37.0,37.0,9.0,1.0
0.6712,9895254979,-1,72454000000000.0,0.95621698,201.014008,930.14166,54.18953,662.33942,72487000000000.0,75874000000000.0,62837000000000.0,41652000000000.0,0.6174,0.3944,5045.0,5045.0,6558.0,10490.0,10140.0,4.7569668876011,0.5118384701652566,0.2779289346814715,0.4898688915375446,53.0,53.0,8.0,4.0
0.6712,9895216948,-1,56795000000000.0,0.88166803,96.896004,913.91479,10.99535,641.72064,56811000000000.0,58432000000000.0,52340000000000.0,39628000000000.0,0.6438,0.353,6185.0,6185.0,4907.0,4450.0,4313.0,9.099116512586,0.4699342843335747,0.2520306533596111,0.4898688915375446,24.0,24.0,10.0,2.0
0.6712,9904586052,-1,66651000000000.0,0.929973022,259.002014,980.3587,35.01719,697.2309,66775000000000.0,70253000000000.0,57815000000000.0,37673000000000.0,0.5983,0.4215,-768.5,-768.5,7912.0,9994.0,8415.0,3.5906015078322,0.4970724738927543,0.2687691351361898,0.4898688915375446,28.0,28.0,5.0,2.0
0.6712,9895804671,-1,56098000000000.0,0.878046021,152.921005,904.36047,68.60494,622.88995,56236000000000.0,57647000000000.0,51640000000000.0,37047000000000.0,0.7302,0.526,5859.0,5859.0,14550.0,11550.0,11130.0,5.7418274291357,0.4679020252933108,0.2507823888180245,0.4898688915375446,52.0,52.0,18.0,6.0
0.6712,9904589369,-1,56274000000000.0,0.878963989,124.564003,949.93262,59.57721,683.54443,56274000000000.0,57742000000000.0,51601000000000.0,40125000000000.0,0.6883,0.4605,5095.0,5095.0,12150.0,8813.0,8258.0,7.056324201462901,0.4684167579180291,0.2510985023252408,0.4898688915375446,38.0,38.0,12.0,2.0
0.6712,9904549384,-1,62512000000000.0,0.910312988,204.434998,997.93964,45.25101,609.84448,62776000000000.0,63387000000000.0,59554000000000.0,44048000000000.0,0.6912,0.5622,12090.0,12090.0,18370.0,16050.0,14910.0,4.4528236207383,0.4860189076336478,0.2619361564386936,0.4898688915375446,44.0,44.0,19.0,5.0
0.6712,9895913010,-1,111200000000000.0,1.102979004,364.996002,929.42975,75.20988,780.67328,111260000000000.0,120210000000000.0,88748000000000.0,59158000000000.0,0.7809,0.5032,76890.0,76890.0,31240.0,20630.0,22970.0,3.021893385013,0.5946842269515682,0.3299253075129408,0.4898688915375446,74.0,93.0,36.0,10.0
0.6712,9905239303,-1,109790000000000.0,1.098300049,188.529999,957.9892,73.5392,788.10187,110690000000000.0,116790000000000.0,95825000000000.0,70157000000000.0,0.726,0.4406,29460.0,29460.0,15350.0,8837.0,9091.0,5.825598338861701,0.5920354725889676,0.3282484566652123,0.4898688915375446,56.0,65.0,18.0,4.0
0.6712,9904623353,-1,62137000000000.0,0.90848999,192.313004,986.3725,27.96534,755.4469,62140000000000.0,64977000000000.0,54958000000000.0,37000000000000.0,0.6075,0.4814,1554.0,1554.0,6060.0,10740.0,10360.0,4.7240174668583,0.4849940830174035,0.2613037223513074,0.4898688915375446,25.0,25.0,13.0,4.0
0.6712,9905170330,-1,68922000000000.0,0.940421021,348.894012,950.38037,83.37692,731.44287,68988000000000.0,71505000000000.0,61028000000000.0,32354000000000.0,0.7375,0.5622,18500.0,18500.0,17980.0,19870.0,19310.0,2.6954346840438,0.5029476864293867,0.2724095508800206,0.4898688915375446,60.0,60.0,17.0,6.0
0.6712,9895289916,-1,82776000000000.0,0.999627991,212.968002,910.47766,48.85175,726.5611,82932000000000.0,86885000000000.0,71922000000000.0,49221000000000.0,0.6671,0.4032,14010.0,14010.0,6414.0,11210.0,10560.0,4.6937942865238,0.5362965129050918,0.2931768586291178,0.4898688915375446,56.0,56.0,17.0,4.0
0.6712,9905207323,-1,72242000000000.0,0.955281982,159.781006,961.83472,82.44961,776.70776,72290000000000.0,75621000000000.0,63266000000000.0,41929000000000.0,0.5975,0.3377,3958.0,3958.0,2815.0,5478.0,6024.0,5.9786955027683,0.5113128782782246,0.2776022288134238,0.4898688915375446,39.0,39.0,9.0,4.0
0.6712,9905173434,-1,105660000000000.0,1.084343018,192.830002,949.21393,61.49134,701.53339,106100000000000.0,109690000000000.0,95006000000000.0,66369000000000.0,0.6199,0.4406,12190.0,12190.0,1864.0,7010.0,7851.0,5.6233107231933,0.5841459247003453,0.3232583850634295,0.4898688915375446,52.0,58.0,17.0,6.0
0.6712,9904623817,-1,99255000000000.0,1.061988037,169.113998,990.82861,59.43695,728.01849,99255000000000.0,102820000000000.0,88828000000000.0,64523000000000.0,0.6831,0.4922,-805.7,-805.7,1154.0,14190.0,17530.0,6.279716933899199,0.5715010666878125,0.315278748913397,0.4898688915375446,62.0,69.0,28.0,6.0
0.6712,9895880133,-1,76330000000000.0,0.972974976,151.927002,913.5766,83.90879,772.94934,76332000000000.0,79188000000000.0,68672000000000.0,52159000000000.0,0.6561,0.3944,8739.0,8739.0,7704.0,8335.0,8628.0,6.4042267878095,0.5212747845866093,0.2838009299210833,0.4898688915375446,50.0,50.0,14.0,2.0
0.6712,9895327168,-1,73017000000000.0,0.958687012,206.576004,927.06653,22.81022,780.6297,73151000000000.0,75227000000000.0,66143000000000.0,45524000000000.0,0.7058,0.4922,12950.0,12950.0,10150.0,9892.0,14950.0,4.640844015939,0.5132292790446954,0.2787934937395537,0.4898688915375446,48.0,48.0,22.0,5.0
0.6712,9895879559,-1,56941000000000.0,0.8824229739999999,171.041,902.14282,89.87868,723.55518,56941000000000.0,58890000000000.0,52101000000000.0,37242000000000.0,0.6961,0.4709,7541.0,7541.0,12280.0,8151.0,8222.0,5.159131284311901,0.4703579136601877,0.2522909517585537,0.4898688915375446,52.0,52.0,18.0,8.0
0.6712,9904624296,-1,57931000000000.0,0.88751001,155.679001,939.85382,52.12054,754.15369,57933000000000.0,59399000000000.0,52977000000000.0,40863000000000.0,0.7261,0.5622,9243.0,9243.0,18320.0,11830.0,11000.0,5.700897386925,0.473211967503519,0.2540455293928578,0.4898688915375446,40.0,40.0,16.0,6.0
0.6712,9905204096,-1,56000000000000.0,0.877534973,119.023003,957.91675,93.15422,736.5531,56022000000000.0,57802000000000.0,51417000000000.0,39184000000000.0,0.6612,0.3773,4764.0,4764.0,8257.0,8181.0,7684.0,7.3728182862265,0.467614981442899,0.2506061657314637,0.4898688915375446,53.0,53.0,18.0,6.0
0.6712,9895912844,-1,58610000000000.0,0.890963989,160.237,932.67603,74.80435,776.33063,58678000000000.0,60784000000000.0,52576000000000.0,38252000000000.0,0.6598,0.4215,8570.0,8570.0,4027.0,4050.0,4378.0,5.5602887535338,0.4751510277749085,0.2552383614016365,0.4898688915375446,31.0,30.0,8.0,1.0
0.6712,9904588567,-1,72845000000000.0,0.957935974,181.309006,964.31061,45.97959,718.5141,72945000000000.0,75337000000000.0,66100000000000.0,46386000000000.0,0.6206,0.4814,3777.0,3777.0,3622.0,12950.0,12190.0,5.283443967477201,0.5128051866798699,0.2785299287814665,0.4898688915375446,44.0,44.0,17.0,7.0
0.6712,9905171703,-1,58122000000000.0,0.8884849850000001,302.834015,974.68579,65.16029,720.05475,58122000000000.0,62350000000000.0,50102000000000.0,29298000000000.0,0.6426,0.4709,-466.9,-466.9,1308.0,6355.0,7339.0,2.933900886266,0.4737589307721837,0.2543819592850815,0.4898688915375446,50.0,50.0,13.0,3.0
0.6712,9905173868,-1,59355000000000.0,0.8947239990000001,131.947998,946.58026,65.13614,704.37573,60132000000000.0,62315000000000.0,52075000000000.0,37492000000000.0,0.6583,0.3944,3748.0,3748.0,2725.0,5137.0,6820.0,6.7808834735029,0.4772617717856968,0.2565376073055648,0.4898688915375446,42.0,42.0,14.0,3.0
0.6712,9905173741,-1,70199000000000.0,0.946192017,166.531998,943.96783,65.84171,701.71906,70324000000000.0,74813000000000.0,64042000000000.0,43899000000000.0,0.6926,0.4309,14130.0,14130.0,9644.0,4190.0,4990.0,5.6817430185398,0.5061957951818601,0.2744244493490091,0.4898688915375446,49.0,49.0,10.0,3.0
0.6712,9904625068,-1,71251000000000.0,0.950895996,156.473999,944.06879,40.53951,758.97522,71256000000000.0,74313000000000.0,62863000000000.0,43953000000000.0,0.6365,0.3857,5830.0,5830.0,7596.0,11770.0,11430.0,6.0770223939889005,0.5088427596072179,0.2760677909501661,0.4898688915375446,48.0,48.0,16.0,7.0
0.6712,9905172532,-1,62944000000000.0,0.912405029,293.562012,955.02545,97.3167,704.85126,62949000000000.0,64564000000000.0,57054000000000.0,33873000000000.0,0.7773,0.5747,2686.0,2686.0,20920.0,15020.0,14350.0,3.1080486973907,0.4871945631607973,0.2626619345949695,0.4898688915375446,59.0,59.0,21.0,6.0
0.6712,9904620683,-1,65098000000000.0,0.922697998,273.963013,975.1261,53.93446,780.70538,65458000000000.0,67724000000000.0,57349000000000.0,35227000000000.0,0.6796,0.526,2673.0,2673.0,12640.0,16490.0,14600.0,3.3679655800836,0.4929792125353288,0.2662365403671136,0.4898688915375446,52.0,52.0,15.0,3.0
0.6712,9895292618,-1,58258000000000.0,0.8891749879999999,148.024002,916.38696,49.03636,726.53772,58423000000000.0,60751000000000.0,51840000000000.0,37530000000000.0,0.6069,0.4215,1843.0,1843.0,1527.0,4127.0,4075.0,6.0069649245127,0.4741475939664746,0.2546209315700078,0.4898688915375446,36.0,36.0,9.0,4.0
0.6712,9904623194,-1,57708000000000.0,0.886370972,129.044006,987.65778,47.53635,773.35565,57726000000000.0,59682000000000.0,51864000000000.0,39812000000000.0,0.6041,0.4032,2239.0,2239.0,-1191.0,3277.0,5999.0,6.8687496573843,0.47257193003496,0.2536520015066852,0.4898688915375446,33.0,33.0,14.0,4.0
0.6712,9905170839,-1,60525000000000.0,0.900562988,168.593994,956.8786,66.1004,735.31439,60528000000000.0,62739000000000.0,54539000000000.0,37054000000000.0,0.6312,0.4309,8772.0,8772.0,10050.0,5907.0,5064.0,5.3416077680679,0.4805418804382614,0.2585580861188694,0.4898688915375446,22.0,22.0,8.0,3.0
0.6712,9904621856,-1,59122000000000.0,0.893549988,135.175003,968.74084,52.60528,788.94806,59780000000000.0,61994000000000.0,51767000000000.0,38141000000000.0,0.6288,0.353,1868.0,1868.0,1536.0,4962.0,5682.0,6.6103197201334,0.4766034625746291,0.2561322455948172,0.4898688915375446,29.0,28.0,7.0,2.0
0.6712,9904625293,-1,60490000000000.0,0.900390991,219.203003,942.10657,43.84779,750.11261,60508000000000.0,62131000000000.0,54141000000000.0,35698000000000.0,0.6116,0.5498,2169.0,2169.0,6396.0,15630.0,14500.0,4.1075668612076,0.4804444056591112,0.2584980823614305,0.4898688915375446,36.0,36.0,13.0,5.0
0.6712,9905207463,-1,62708000000000.0,0.911262024,357.269012,966.2301,97.42129,739.16486,62821000000000.0,65384000000000.0,54975000000000.0,27794000000000.0,0.6308,0.5145,-7636.0,-7636.0,38.1,11930.0,12710.0,2.5506326980297,0.4865529258468201,0.2622657420212127,0.4898688915375446,43.0,43.0,13.0,4.0
0.6712,9905170035,-1,59316000000000.0,0.894526978,319.05899,943.98175,90.03391,716.36969,59318000000000.0,62899000000000.0,50672000000000.0,28080000000000.0,0.7601,0.526,962.7,962.7,12670.0,12990.0,12310.0,2.8036413517136,0.4771516800856096,0.2564697813305564,0.4898688915375446,51.0,49.0,11.0,4.0
0.6712,9904586493,-1,65761000000000.0,0.925817017,94.68,983.19678,50.46692,703.69373,67435000000000.0,68079000000000.0,60039000000000.0,47017000000000.0,0.5788,0.2957,3223.0,3223.0,1846.0,3011.0,4060.0,9.7783799852133,0.4947343946196058,0.2673221329112615,0.4898688915375446,14.0,14.0,8.0,2.0
0.6712,9905168321,-1,57745000000000.0,0.8865560299999999,186.559006,940.43811,97.32603,723.802,58499000000000.0,59842000000000.0,51875000000000.0,36279000000000.0,0.5979,0.4505,880.1,880.1,5393.0,4468.0,5764.0,4.7521481219727,0.472678119816342,0.2537171152191535,0.4898688915375446,30.0,28.0,12.0,5.0
0.6712,9905239464,-1,70605000000000.0,0.948013977,158.580994,957.24585,72.50507,788.80579,70659000000000.0,73036000000000.0,64823000000000.0,46407000000000.0,0.635,0.4309,-537.1,-537.1,-2514.0,736.7,4034.0,5.978105907193299,0.5072204236844685,0.2750604883437489,0.4898688915375446,32.0,32.0,12.0,2.0
0.6712,9895984709,-1,119740000000000.0,1.130526978,564.758972,931.90704,76.6768,885.38428,119810000000000.0,131320000000000.0,93618000000000.0,54676000000000.0,0.7713,0.526,41190.0,41190.0,21320.0,27470.0,26260.0,2.0017866630722003,0.6102746855212208,0.3398138437502969,0.4898688915375446,91.0,118.0,29.0,7.0
0.6712,9904695225,-1,130520000000000.0,1.163498047,950.815002,950.32867,41.35131,858.6958,130570000000000.0,146280000000000.0,99142000000000.0,43729000000000.0,0.7935,0.5498,48010.0,48010.0,31550.0,33320.0,31410.0,1.2236849908264,0.6289460795127734,0.3516954123367001,0.4898688915375446,76.0,104.0,30.0,10.0
0.6712,9904695337,-1,70756000000000.0,0.948687988,217.899994,948.9917,41.76083,858.81433,70765000000000.0,73827000000000.0,62432000000000.0,42913000000000.0,0.6977,0.4032,13090.0,13090.0,13180.0,12520.0,10100.0,4.3537770267217,0.5076004709532141,0.2752963690942958,0.4898688915375446,35.0,35.0,6.0,2.0
0.6712,9895950314,-1,103400000000000.0,1.0765679929999998,351.157013,902.67017,71.08405,841.61017,103400000000000.0,110740000000000.0,76109000000000.0,47463000000000.0,0.7212,0.4814,111300.0,111300.0,31880.0,17650.0,16730.0,3.0657738650943,0.5797432416947598,0.3204779437810073,0.4898688915375446,44.0,53.0,11.0,2.0
0.6712,9895398012,-1,93201000000000.0,1.03994397,479.925995,924.11133,49.86864,900.72162,93612000000000.0,99872000000000.0,75928000000000.0,43309000000000.0,0.7353,0.5498,46670.0,46670.0,24320.0,19540.0,17720.0,2.1668840213583,0.5590473079504533,0.3074402313656351,0.4898688915375446,58.0,61.0,18.0,7.0
0.6712,9904657934,-1,111810000000000.0,1.105005981,276.718994,951.32538,20.86193,801.1991,111810000000000.0,115100000000000.0,99639000000000.0,66268000000000.0,0.6485,0.4406,16280.0,16280.0,22500.0,16030.0,14860.0,3.9932422600524,0.5958237155728704,0.3306475935838144,0.4898688915375446,61.0,71.0,14.0,3.0
0.6712,9895367516,-1,93001000000000.0,1.039198975,128.052994,900.08356,22.11089,864.07123,93004000000000.0,95169000000000.0,87886000000000.0,69487000000000.0,0.7257,0.4309,15510.0,15510.0,27000.0,15600.0,14360.0,8.115382097196399,0.5586269404302943,0.3071759933782855,0.4898688915375446,64.0,66.0,28.0,7.0
0.6712,9905282835,-1,78393000000000.0,0.981659973,295.09201,955.81287,81.23884,880.08337,79079000000000.0,82629000000000.0,66580000000000.0,37911000000000.0,0.8208,0.4922,94160.0,94160.0,25730.0,14760.0,13400.0,3.3266233572369,0.5261697074338949,0.2868522302932903,0.4898688915375446,39.0,38.0,11.0,3.0
0.6712,9904694476,-1,81982000000000.0,0.99641803,219.757004,941.87732,44.45992,861.88867,82058000000000.0,85616000000000.0,72285000000000.0,49400000000000.0,0.675,0.526,10840.0,10840.0,13270.0,18660.0,17760.0,4.5341809901995,0.53448841185027,0.2920463684504398,0.4898688915375446,51.0,51.0,14.0,6.0
0.6712,9905276718,-1,76154000000000.0,0.972226013,286.722992,959.50226,89.63226,876.22522,76204000000000.0,81510000000000.0,65792000000000.0,40068000000000.0,0.7167,0.5498,18780.0,18780.0,17870.0,16400.0,15350.0,3.3908198509591,0.5208531731465537,0.2835382534640491,0.4898688915375446,65.0,65.0,30.0,7.0
0.6712,9895367130,-1,65973000000000.0,0.926812012,203.820007,911.18231,24.93023,877.15411,65979000000000.0,68689000000000.0,57850000000000.0,42454000000000.0,0.6969,0.4814,15350.0,15350.0,13590.0,10840.0,10820.0,4.5472082237736,0.4952932441814324,0.2676679822791213,0.4898688915375446,56.0,56.0,25.0,10.0
0.6712,9904697400,-1,97415000000000.0,1.055385986,179.843994,954.68903,48.59342,860.12354,97504000000000.0,100560000000000.0,89647000000000.0,66778000000000.0,0.6798,0.4032,2682.0,2682.0,3202.0,5574.0,6282.0,5.8683415694159,0.56776993408317,0.3129281492572736,0.4898688915375446,46.0,52.0,20.0,6.0
0.6712,9895399630,-1,69749000000000.0,0.944164978,141.501999,913.56189,49.18781,898.18341,69753000000000.0,72172000000000.0,64433000000000.0,50065000000000.0,0.6478,0.4309,8867.0,8867.0,5819.0,4580.0,5280.0,6.6724497510455,0.5050556023329481,0.2737168980235671,0.4898688915375446,50.0,50.0,20.0,4.0
