scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c
1.0,12573500677,-1,82823000000000.0,0.88694397,111.742996,34.48908,521.73779,259.72778,82823000000000.0,91592000000000.0,69437000000000.0,50914000000000.0,0.6135,0.5145,2709.0,2709.0,1209.0,4379.0,4970.0,7.937356270633701,0.5810473134582832,0.3032024353385211,0.0,61.0,56.0,30.0,3.0
1.0,12574083198,-1,82316000000000.0,0.8851300049999999,153.470993,43.85324,575.10754,266.67984,82522000000000.0,90984000000000.0,67870000000000.0,47684000000000.0,0.6655,0.6008,9747.0,9747.0,7320.0,2660.0,6246.0,5.7674091220612,0.5797406760937998,0.3024213740332352,0.0,62.0,58.0,35.0,9.0
1.0,12573500753,-1,82099000000000.0,0.88435199,200.401993,56.12696,547.51868,208.34012,82099000000000.0,88608000000000.0,68302000000000.0,41480000000000.0,0.6103,0.6421,1343.0,1343.0,7995.0,9668.0,7515.0,4.412890195158799,0.5791798928097235,0.3020862728415617,0.0,39.0,37.0,23.0,5.0
1.0,12583385113,-1,79763000000000.0,0.8758820190000001,217.889999,77.84402,585.13062,263.99524,79829000000000.0,90246000000000.0,61481000000000.0,38593000000000.0,0.5882,0.7016,2246.0,2246.0,2170.0,8500.0,10180.0,4.019835802560101,0.5730816601184461,0.298445110158987,0.0,44.0,41.0,14.0,6.0
1.0,12582791305,-1,78739000000000.0,0.872119019,197.822006,77.9969,517.09607,227.4711,78742000000000.0,85861000000000.0,65329000000000.0,38898000000000.0,0.6746,0.5876,3392.0,3392.0,8577.0,5408.0,4635.0,4.4086046675717006,0.5703725624929028,0.2968295370332022,0.0,56.0,52.0,25.0,8.0
1.0,12574045507,-1,76716000000000.0,0.864583984,139.604004,38.09086,599.58276,236.92859,76717000000000.0,84967000000000.0,65568000000000.0,48790000000000.0,0.6273,0.5498,6783.0,6783.0,6969.0,3378.0,3886.0,6.1931173836532,0.5649532484898211,0.2936010786925599,0.0,46.0,39.0,24.0,4.0
1.0,12573539323,-1,74963000000000.0,0.857950012,352.835999,41.63093,548.82355,293.15372,75024000000000.0,87228000000000.0,56158000000000.0,32122000000000.0,0.6597,0.7173,-9479.0,-9479.0,-361.5,8116.0,11290.0,2.4315829859526,0.5601830442933725,0.2907634077385852,0.0,36.0,28.0,17.0,5.0
1.0,12574083864,-1,74692000000000.0,0.856914978,228.121002,61.19239,590.98792,260.90259,74739000000000.0,77273000000000.0,63312000000000.0,40369000000000.0,0.7044,0.8564,4958.0,4958.0,14840.0,12320.0,10010.0,3.7564054623957,0.5594392466179017,0.2903212627689361,0.0,44.0,44.0,27.0,12.0
1.0,12574045890,-1,71903000000000.0,0.846112,274.410004,5.33183,559.48224,206.75464,72094000000000.0,75925000000000.0,58448000000000.0,29760000000000.0,0.8976,0.8755,22080.0,22080.0,22790.0,13130.0,9689.0,3.0833861290275,0.5516820134541229,0.2857153661622075,0.0,41.0,39.0,23.0,5.0
1.0,12583422699,-1,68316000000000.0,0.831799988,85.803001,70.96626,564.25623,294.19574,68437000000000.0,73584000000000.0,59328000000000.0,43947000000000.0,0.5977,0.5145,1076.0,1076.0,1902.0,1221.0,2567.0,9.694299480271,0.5414172107711922,0.2796360942434808,0.0,27.0,24.0,12.0,3.0
1.0,12574083716,-1,67360000000000.0,0.827901978,94.061996,43.59539,580.52826,286.69321,67390000000000.0,75361000000000.0,56475000000000.0,41862000000000.0,0.6122,0.5498,2885.0,2885.0,2412.0,1963.0,2896.0,8.8016628734946,0.5386236306432451,0.2779847411092955,0.0,44.0,35.0,16.0,5.0
1.0,12574083649,-1,67278000000000.0,0.8275689700000001,185.820007,47.86924,593.64655,299.40631,67588000000000.0,74805000000000.0,51468000000000.0,34064000000000.0,0.6734,0.6862,9961.0,9961.0,5325.0,5186.0,8867.0,4.4536053106488005,0.5383830387931821,0.2778427328106869,0.0,40.0,35.0,21.0,8.0
1.0,12573469619,-1,66806000000000.0,0.8256259770000001,87.634003,18.34162,524.63208,202.18541,66818000000000.0,71091000000000.0,58542000000000.0,43317000000000.0,0.6149,0.4605,2967.0,2967.0,6300.0,4909.0,4549.0,9.4212970848769,0.5369931361787568,0.2770215276833951,0.0,33.0,26.0,17.0,5.0
1.0,12574082817,-1,63700000000000.0,0.8126290279999999,237.865005,9.46299,561.38654,266.55957,63700000000000.0,74227000000000.0,50392000000000.0,28544000000000.0,0.6223,0.7016,1661.0,1661.0,2385.0,6683.0,9104.0,3.4163454519087,0.5276881738763419,0.2715335565953157,0.0,50.0,35.0,16.0,4.0
1.0,12573539861,-1,56938000000000.0,0.782789978,102.668999,38.09441,500.44772,278.57019,57296000000000.0,61963000000000.0,50665000000000.0,36241000000000.0,0.6498,0.5622,4203.0,4203.0,5227.0,1373.0,1601.0,7.6244045001354,0.5063783152080381,0.2590229041237582,0.0,32.0,27.0,14.0,5.0
1.0,12573501126,-1,56560000000000.0,0.7810549929999999,97.491997,10.40468,506.51605,226.28116,56752000000000.0,59748000000000.0,50503000000000.0,37933000000000.0,0.5712,0.5145,380.7,380.7,1632.0,-619.0,839.8,8.0114780395769,0.5051405807512386,0.2582988556657716,0.0,20.0,16.0,11.0,4.0
1.0,12573573624,-1,141020000000000.0,1.059108032,262.595001,1.97124,536.91901,363.06161,141430000000000.0,164260000000000.0,81239000000000.0,59765000000000.0,0.7568,0.8951,113300.0,113300.0,41980.0,23920.0,19560.0,4.033237601503299,0.7059640019155411,0.3790017231730606,0.0,63.0,70.0,25.0,8.0
1.0,12573607362,-1,140610000000000.0,1.058082031,294.841003,17.96072,516.73779,388.14267,140650000000000.0,164450000000000.0,98490000000000.0,62094000000000.0,0.6353,0.6421,-5537.0,-5537.0,6731.0,9208.0,12260.0,3.5886529357655,0.7052139965896802,0.3785405831466479,0.0,68.0,73.0,28.0,10.0
1.0,12573538369,-1,116630000000000.0,0.994130981,171.806,60.46682,532.23535,307.99542,116630000000000.0,129490000000000.0,92256000000000.0,63861000000000.0,0.5839,0.7498,-6104.0,-6104.0,2328.0,15930.0,16500.0,5.786357758168999,0.6586377489169477,0.3500346033454937,0.0,56.0,56.0,31.0,9.0
1.0,12573573751,-1,113640000000000.0,0.985580017,184.231003,42.5485,509.67621,362.28928,113670000000000.0,132070000000000.0,88377000000000.0,61993000000000.0,0.6545,0.6862,818.0,818.0,-2296.0,7871.0,14840.0,5.3496968531404,0.6524124350688773,0.3462467637815462,0.0,72.0,72.0,31.0,8.0
1.0,12573538191,-1,112550000000000.0,0.982414978,440.912994,3.89323,507.1748,317.15088,112800000000000.0,128110000000000.0,81735000000000.0,39409000000000.0,0.7964,0.8192,56370.0,56370.0,27630.0,15250.0,13010.0,2.2281379577577,0.6501161874140328,0.3448503586468948,0.0,51.0,50.0,20.0,2.0
1.0,12573537634,-1,110410000000000.0,0.976159973,241.763,4.54187,509.18848,314.34628,110730000000000.0,138890000000000.0,81769000000000.0,56719000000000.0,0.663,0.7016,10070.0,10070.0,-2378.0,7818.0,14490.0,4.0376731468421,0.6455672843812711,0.342087127931777,0.0,65.0,65.0,33.0,5.0
1.0,12573571976,-1,105970000000000.0,0.962879028,109.290001,16.7205,519.31836,385.56738,106010000000000.0,115360000000000.0,94315000000000.0,72975000000000.0,0.6338,0.4406,7299.0,7299.0,10650.0,6928.0,4872.0,8.8103121894929,0.6359429223952949,0.3362480581646504,0.0,41.0,39.0,20.0,10.0
1.0,12573536994,-1,102700000000000.0,0.952880981,132.992004,49.98681,548.159,305.06732,102700000000000.0,113210000000000.0,84759000000000.0,60027000000000.0,0.5993,0.4814,1164.0,1164.0,3000.0,2912.0,3701.0,7.1649494130489,0.6286893800688137,0.3318569955253257,0.0,48.0,47.0,22.0,8.0
1.0,12573573271,-1,100780000000000.0,0.94689801,235.283005,0.82826,533.12225,344.65439,100960000000000.0,140530000000000.0,76984000000000.0,47341000000000.0,0.7008,0.6712,3955.0,3955.0,-1256.0,8783.0,14250.0,4.0245066149167,0.6243603089090951,0.3292391570560862,0.0,61.0,54.0,26.0,8.0
1.0,12573537815,-1,99666000000000.0,0.943396973,230.035004,61.75927,547.32178,305.68832,100140000000000.0,114030000000000.0,78835000000000.0,49733000000000.0,0.6173,0.5876,6371.0,6371.0,6704.0,6536.0,5528.0,4.101101817530299,0.6218245833601783,0.3277072863825157,0.0,55.0,52.0,22.0,4.0
1.0,12574118515,-1,98835000000000.0,0.940767029,104.292999,8.42338,563.99213,333.55942,99211000000000.0,109130000000000.0,80630000000000.0,59882000000000.0,0.5763,0.4123,3999.0,3999.0,4713.0,4910.0,4107.0,9.0204235952597,0.6199210850278953,0.3265578933283209,0.0,41.0,38.0,13.0,4.0
1.0,12582906150,-1,96295000000000.0,0.932638977,166.218994,97.75539,511.83176,397.43234,96363000000000.0,113240000000000.0,73053000000000.0,51410000000000.0,0.6375,0.7666,-13920.0,-13920.0,-2130.0,15730.0,15650.0,5.6109049547009,0.6140387365685234,0.3230093889830707,0.0,59.0,52.0,28.0,6.0
1.0,12574083476,-1,93637000000000.0,0.923976013,103.521004,43.64596,573.52234,310.33466,93638000000000.0,100720000000000.0,80833000000000.0,58634000000000.0,0.5779,0.4605,2183.0,2183.0,3247.0,2906.0,4295.0,8.925493158856899,0.6077754161513753,0.3192364732135948,0.0,33.0,30.0,20.0,6.0
1.0,12573538884,-1,93174000000000.0,0.922453979,93.594002,3.14692,501.09814,309.01871,93189000000000.0,99663000000000.0,82251000000000.0,64654000000000.0,0.6275,0.5145,6047.0,6047.0,10890.0,8494.0,6936.0,9.8559091318693,0.6066730300521861,0.3185731968574937,0.0,61.0,58.0,31.0,7.0
1.0,12573539099,-1,89835000000000.0,0.911299988,179.479004,54.56727,529.71283,331.8909,89884000000000.0,95094000000000.0,75817000000000.0,46680000000000.0,0.6129,0.8013,3086.0,3086.0,10310.0,11960.0,9696.0,5.0774740648772,0.5986154432850854,0.3137293687488699,0.0,45.0,44.0,27.0,5.0
1.0,12573538765,-1,89077000000000.0,0.90872699,145.447006,35.07579,544.04297,316.2948,89089000000000.0,98516000000000.0,74190000000000.0,54177000000000.0,0.7544,0.7666,2029.0,2029.0,14700.0,13020.0,11350.0,6.2478219042886005,0.5967594638339025,0.3126148979382653,0.0,65.0,60.0,33.0,20.0
1.0,12574153487,-1,87817000000000.0,0.904421997,130.748993,34.17216,595.06757,380.78174,87850000000000.0,98193000000000.0,70587000000000.0,52802000000000.0,0.6536,0.6565,1403.0,1403.0,4863.0,4626.0,8626.0,6.9172387201483,0.5936521118440131,0.3107504011328115,0.0,62.0,58.0,23.0,7.0
1.0,12583457285,-1,87752000000000.0,0.904200012,173.768997,77.00933,571.02411,343.74591,87758000000000.0,93689000000000.0,72517000000000.0,46981000000000.0,0.5792,0.6008,204.5,204.5,5051.0,8350.0,7373.0,5.2034599244421,0.5934911189154555,0.3106539015481869,0.0,34.0,31.0,16.0,6.0
1.0,12574118657,-1,87461000000000.0,0.903200989,265.665009,43.34188,563.4278,350.39471,88000000000000.0,102740000000000.0,63607000000000.0,37093000000000.0,0.7388,0.7173,27210.0,27210.0,17880.0,10620.0,8947.0,3.3997739950766,0.5927691758680786,0.3102210215184656,0.0,60.0,51.0,25.0,12.0
1.0,12582870440,-1,86535000000000.0,0.9000029909999999,107.882004,80.95496,532.77844,348.46838,86615000000000.0,96817000000000.0,74036000000000.0,56424000000000.0,0.6118,0.5498,-1158.0,-1158.0,1405.0,469.3,2518.0,8.3424756458917,0.5904612992644603,0.3088375330015601,0.0,37.0,31.0,14.0,7.0
1.0,12573573875,-1,85292000000000.0,0.895671021,142.990005,46.62603,506.53384,381.04099,85307000000000.0,100770000000000.0,64570000000000.0,47146000000000.0,0.6345,0.6421,12830.0,12830.0,7263.0,6217.0,7589.0,6.2638715272441,0.5873381493246529,0.3069664655929434,0.0,42.0,35.0,15.0,7.0
1.0,12573574360,-1,84449000000000.0,0.8927100219999999,219.796005,12.9041,524.82281,383.61594,85750000000000.0,95330000000000.0,63623000000000.0,39925000000000.0,0.6594,0.6862,1482.0,1482.0,5358.0,5835.0,10380.0,4.0615388892077,0.5852034776852546,0.3056885065595941,0.0,72.0,65.0,27.0,7.0
1.0,12582831532,-1,84107000000000.0,0.891505005,109.716003,86.44836,500.74619,304.93494,84118000000000.0,93992000000000.0,71694000000000.0,56894000000000.0,0.6124,0.6421,3281.0,3281.0,-410.1,-2331.0,8495.0,8.1255694759496,0.5843336875010704,0.3051680863026635,0.0,35.0,33.0,23.0,12.0
1.0,12573538090,-1,81929000000000.0,0.883741028,104.642998,66.7542,528.09283,325.33752,81929000000000.0,89442000000000.0,70328000000000.0,53021000000000.0,0.5727,0.4505,2945.0,2945.0,3821.0,2987.0,2529.0,8.445295384216701,0.5787398734052343,0.3018233452856165,0.0,32.0,25.0,12.0,1.0
1.0,12582831816,-1,81331000000000.0,0.881586975,191.475006,80.36002,541.70636,322.59546,81369000000000.0,90260000000000.0,65958000000000.0,42727000000000.0,0.6098,0.6862,-2023.0,-2023.0,930.5,7421.0,8843.0,4.6041882615217,0.5771874998462263,0.3008960821095999,0.0,47.0,43.0,24.0,6.0
1.0,12583457452,-1,80243000000000.0,0.877635986,212.001007,76.50384,566.93024,341.47772,80372000000000.0,94230000000000.0,58225000000000.0,37262000000000.0,0.6762,0.5378,7796.0,7796.0,4769.0,3011.0,5391.0,4.139772722872,0.5743439695926156,0.2991983430649833,0.0,54.0,49.0,16.0,4.0
1.0,12582831168,-1,79850000000000.0,0.8762009890000001,132.619003,71.18069,548.38751,311.80981,79946000000000.0,93569000000000.0,65120000000000.0,45962000000000.0,0.6219,0.5747,4788.0,4788.0,3643.0,3338.0,6469.0,6.6069037557159005,0.5733108490436575,0.2985818777483155,0.0,43.0,33.0,15.0,2.0
1.0,12582870577,-1,79477000000000.0,0.874833984,165.363998,80.0811,520.48395,372.64749,79487000000000.0,90064000000000.0,64168000000000.0,42151000000000.0,0.5984,0.6421,1394.0,1394.0,1292.0,2824.0,6546.0,5.2903533694196,0.5723272480165273,0.2979950838866141,0.0,57.0,51.0,33.0,10.0
1.0,12573574515,-1,78619000000000.0,0.871674011,163.050003,16.42985,513.42548,347.11148,78623000000000.0,88718000000000.0,60999000000000.0,43214000000000.0,0.5808,0.7498,-7604.0,-7604.0,-4367.0,11030.0,11050.0,5.346053326966199,0.5700534932964549,0.2966392428188749,0.0,33.0,25.0,11.0,5.0
1.0,12573539435,-1,78489000000000.0,0.8711950070000001,194.554993,59.45702,551.83032,332.50839,78576000000000.0,82096000000000.0,69726000000000.0,46111000000000.0,0.6859,0.8376,9775.0,9775.0,11910.0,12670.0,10800.0,4.4778856279468,0.5697077191355103,0.2964332183709161,0.0,48.0,45.0,30.0,13.0
1.0,12573574947,-1,77587000000000.0,0.867846008,168.033005,25.62486,538.2746,352.45789,77654000000000.0,85063000000000.0,62315000000000.0,41473000000000.0,0.6452,0.628,198.2,198.2,6634.0,8368.0,7169.0,5.1647353923117,0.5672977170538381,0.2949972573909817,0.0,55.0,48.0,20.0,3.0
1.0,12573539021,-1,77237000000000.0,0.866536011,155.608994,30.2598,542.76385,327.04459,77276000000000.0,88471000000000.0,61594000000000.0,42794000000000.0,0.6066,0.5498,14290.0,14290.0,5768.0,6263.0,5322.0,5.5686756190969,0.5663575153110834,0.2944371353649989,0.0,38.0,36.0,18.0,5.0
1.0,12573539265,-1,75376000000000.0,0.859520996,142.639999,32.38926,533.04962,321.85898,75442000000000.0,87561000000000.0,59370000000000.0,42213000000000.0,0.5871,0.6142,-5924.0,-5924.0,-3172.0,1219.0,5541.0,6.0258062396649,0.5613131761091131,0.2914353010019426,0.0,47.0,37.0,13.0,6.0
1.0,12583456899,-1,73241000000000.0,0.851328979,111.518997,96.74702,593.99518,375.69077,73244000000000.0,83100000000000.0,61523000000000.0,44163000000000.0,0.7337,0.526,10390.0,10390.0,12570.0,7491.0,6451.0,7.633936834995,0.5554270459527112,0.2879377635175299,0.0,51.0,47.0,24.0,7.0
1.0,12574119049,-1,72603000000000.0,0.8488489990000001,132.253006,50.83543,581.54419,353.74756,72610000000000.0,83633000000000.0,58481000000000.0,42684000000000.0,0.6041,0.5378,129.0,129.0,3893.0,3566.0,3431.0,6.4183720633162,0.5536467758604856,0.2868809994080757,0.0,50.0,44.0,16.0,3.0
1.0,12573538480,-1,71570000000000.0,0.844804993,123.374001,64.94712,525.50189,321.67081,71576000000000.0,77727000000000.0,59733000000000.0,43801000000000.0,0.6508,0.5145,2888.0,2888.0,6433.0,3679.0,4446.0,6.8475123296033,0.5507431398367196,0.2851586500803595,0.0,67.0,58.0,29.0,6.0
1.0,12583422098,-1,69615000000000.0,0.8370399780000001,273.487,77.77612,574.32794,308.7756,69636000000000.0,88210000000000.0,52143000000000.0,30852000000000.0,0.7298,0.8192,17510.0,17510.0,11710.0,13220.0,9575.0,3.0606207168896,0.5451734515953891,0.281858662222506,0.0,57.0,51.0,30.0,11.0
1.0,12582907917,-1,66348000000000.0,0.823736023,137.167007,73.60237,532.48706,392.08466,66443000000000.0,80550000000000.0,55066000000000.0,37447000000000.0,0.6739,0.628,4556.0,4556.0,3613.0,-290.1,3332.0,6.005351002519101,0.5356387258180256,0.2762218158219827,0.0,50.0,35.0,20.0,4.0
1.0,12583422404,-1,66145000000000.0,0.8228939820000001,265.808014,83.36423,579.76929,310.76016,66322000000000.0,75892000000000.0,53949000000000.0,30251000000000.0,0.811,0.9357,17300.0,17300.0,20750.0,10480.0,8089.0,3.0958208129872,0.5350363954188999,0.2758661951017258,0.0,57.0,42.0,17.0,3.0
1.0,12574083769,-1,65734000000000.0,0.821187012,134.947998,7.77224,581.71643,307.14182,65761000000000.0,75487000000000.0,52403000000000.0,37199000000000.0,0.6056,0.526,-2268.0,-2268.0,1532.0,4358.0,3203.0,6.0852107787475,0.5338134832227759,0.2751445236012591,0.0,65.0,51.0,20.0,7.0
1.0,12574119545,-1,64058000000000.0,0.814148987,101.413002,48.68098,571.01837,351.87433,64076000000000.0,69384000000000.0,56067000000000.0,43074000000000.0,0.7231,0.8376,9549.0,9549.0,15500.0,8452.0,7166.0,8.0280533160826,0.5287752790655824,0.2721739717921534,0.0,37.0,32.0,19.0,6.0
1.0,12574083988,-1,62855000000000.0,0.809020996,94.808998,3.74743,564.42859,303.02487,63063000000000.0,69005000000000.0,53675000000000.0,41155000000000.0,0.594,0.4709,2712.0,2712.0,2595.0,2809.0,2196.0,8.533166820305299,0.525106832708875,0.2700138325518617,0.0,33.0,29.0,15.0,5.0
1.0,12573539710,-1,62667000000000.0,0.808213013,149.658997,27.94925,528.18408,327.47052,62669000000000.0,68320000000000.0,50735000000000.0,32603000000000.0,0.6185,0.5876,2253.0,2253.0,6060.0,6867.0,5780.0,5.4003636881249,0.524529458736667,0.2696740328213619,0.0,34.0,30.0,7.0,1.0
1.0,12573539168,-1,62258000000000.0,0.806448975,174.389999,59.31597,525.15405,323.92126,62341000000000.0,69777000000000.0,51270000000000.0,33688000000000.0,0.6419,0.5622,484.5,484.5,3375.0,5505.0,4530.0,4.6243992179849,0.5232694927637074,0.2689326841766353,0.0,34.0,29.0,21.0,6.0
1.0,12574119658,-1,62119000000000.0,0.805849976,104.713997,45.76943,599.18311,342.63831,62219000000000.0,66389000000000.0,53681000000000.0,38606000000000.0,0.6523,0.5622,1369.0,1369.0,4704.0,3851.0,2798.0,7.6957235812514995,0.5228402375524847,0.2686802896057911,0.0,33.0,28.0,14.0,7.0
1.0,12583458132,-1,61657000000000.0,0.8038469850000001,102.775002,91.73933,574.75739,354.30005,61717000000000.0,67366000000000.0,53861000000000.0,40122000000000.0,0.6487,0.4922,4235.0,4235.0,5482.0,3804.0,3498.0,7.8214251457762,0.5214087146986005,0.2678385449253029,0.0,35.0,25.0,17.0,2.0
1.0,12582870908,-1,60924000000000.0,0.80064801,106.411003,94.42223,509.61139,350.84811,60989000000000.0,65010000000000.0,53219000000000.0,38545000000000.0,0.6293,0.5747,3404.0,3404.0,4470.0,965.7,3288.0,7.5241092314485,0.5191233514116478,0.2664954728805922,0.0,32.0,30.0,12.0,5.0
1.0,12583456871,-1,60432000000000.0,0.798486023,90.044998,93.89117,593.49506,376.96103,60433000000000.0,75838000000000.0,51029000000000.0,39987000000000.0,0.6187,0.526,8375.0,8375.0,3907.0,2249.0,1626.0,8.8676333026294,0.5175795002474709,0.2655886893985437,0.0,23.0,18.0,12.0,3.0
1.0,12573574127,-1,60209000000000.0,0.797502991,125.037003,46.42347,504.26263,365.46121,60209000000000.0,65919000000000.0,52173000000000.0,35785000000000.0,0.6256,0.6008,3492.0,3492.0,1826.0,-43.64,3551.0,6.3781358467141,0.5168771548033261,0.2651763448844065,0.0,60.0,51.0,27.0,8.0
1.0,12573539980,-1,56061000000000.0,0.778755005,80.708,18.00157,522.03912,324.44772,56150000000000.0,59655000000000.0,51024000000000.0,40708000000000.0,0.5745,0.5876,1513.0,1513.0,412.4,-1190.0,456.7,9.6490435272835,0.5034986908643847,0.2573389284901946,0.0,24.0,19.0,10.0,3.0
1.0,12582941588,-1,118200000000000.0,0.998585999,300.808014,91.8504,511.46368,462.0972,118470000000000.0,137100000000000.0,95463000000000.0,47393000000000.0,0.7167,0.8192,16610.0,16610.0,25170.0,17410.0,13990.0,3.3196788400723,0.661867071315888,0.3520027507609975,0.0,58.0,57.0,28.0,5.0
1.0,12583529276,-1,116460000000000.0,0.993651978,186.035995,84.88668,598.73907,476.91327,116470000000000.0,138870000000000.0,90130000000000.0,62548000000000.0,0.6558,0.7666,-21960.0,-21960.0,-4462.0,16780.0,17750.0,5.3411813020378,0.6582867759921366,0.3498210795704212,0.0,54.0,53.0,29.0,7.0
1.0,12574191100,-1,115210000000000.0,0.990090027,158.679001,55.93587,585.95483,482.68301,115330000000000.0,133810000000000.0,93242000000000.0,68645000000000.0,0.6335,0.7016,-4121.0,-4121.0,-4384.0,6777.0,16240.0,6.2395781468273,0.6556942889296669,0.348243070164901,0.0,60.0,59.0,33.0,6.0
1.0,12574189650,-1,108290000000000.0,0.969872986,137.639008,18.43869,598.51538,453.35123,108290000000000.0,121360000000000.0,91329000000000.0,65984000000000.0,0.5986,0.4922,1982.0,1982.0,2200.0,2469.0,3380.0,7.0464979375614,0.6410040605372181,0.339317516673686,0.0,52.0,49.0,25.0,7.0
1.0,12582906828,-1,103560000000000.0,0.955513977,340.984985,96.82871,508.37363,437.01276,103950000000000.0,111750000000000.0,83099000000000.0,38186000000000.0,0.6777,0.8013,3964.0,3964.0,11870.0,16410.0,13390.0,2.8022171621427,0.6306101452293077,0.3330181961107026,0.0,52.0,52.0,26.0,9.0
1.0,12574189164,-1,102830000000000.0,0.953286011,188.210999,60.8121,576.50848,454.9902,103170000000000.0,123230000000000.0,81512000000000.0,53337000000000.0,0.6747,0.5876,62.92,62.92,9991.0,7644.0,7471.0,5.0649856600569,0.6289807820532681,0.332033439071787,0.0,64.0,63.0,30.0,8.0
1.0,12582907179,-1,100910000000000.0,0.947317993,465.731995,69.15516,509.12808,407.09375,100930000000000.0,112890000000000.0,76240000000000.0,30798000000000.0,0.7744,0.8013,19920.0,19920.0,22210.0,13640.0,11050.0,2.0340410432828,0.6246558952386927,0.3294184509849214,0.0,61.0,56.0,31.0,4.0
1.0,12574191726,-1,100650000000000.0,0.946492981,102.154999,0.10434,563.65588,498.94946,100680000000000.0,109230000000000.0,86121000000000.0,66849000000000.0,0.5749,0.4505,4801.0,4801.0,2596.0,2764.0,3254.0,9.2652634747713,0.6240654708675037,0.3290611048512697,0.0,26.0,26.0,12.0,2.0
1.0,12574154790,-1,88962000000000.0,0.908338013,87.558998,23.41969,580.51605,406.75439,88980000000000.0,94982000000000.0,79746000000000.0,63013000000000.0,0.6287,0.5032,5389.0,5389.0,8588.0,5805.0,4805.0,10.3740110525248,0.5964771747293125,0.3124455691566467,0.0,33.0,31.0,19.0,6.0
1.0,12573608031,-1,87999000000000.0,0.905046997,99.537003,2.80455,543.37054,458.17639,88116000000000.0,94513000000000.0,76281000000000.0,60198000000000.0,0.6152,0.4922,3914.0,3914.0,6059.0,4740.0,1621.0,9.0925682883982,0.5941027491926375,0.3110207370028204,0.0,39.0,35.0,15.0,4.0
1.0,12574189511,-1,87401000000000.0,0.902994019,95.309998,18.76988,597.25488,450.82925,87425000000000.0,94099000000000.0,72999000000000.0,52476000000000.0,0.5756,0.4605,5540.0,5540.0,3845.0,3357.0,2661.0,9.474284313803,0.5926200840572357,0.3101315997291378,0.0,26.0,24.0,7.0,2.0
1.0,12574190783,-1,86838000000000.0,0.901051025,199.436005,66.25146,583.20764,446.12967,86954000000000.0,101140000000000.0,65538000000000.0,45238000000000.0,0.6266,0.7333,-8256.0,-8256.0,-7181.0,8594.0,11190.0,4.5179957600935,0.5912181436623924,0.309291099459173,0.0,65.0,57.0,25.0,5.0
1.0,12574191665,-1,83609000000000.0,0.889741028,139.302002,52.7466,572.2724,493.38214,83678000000000.0,96129000000000.0,65804000000000.0,48634000000000.0,0.5813,0.5622,17700.0,17700.0,3275.0,939.8,3275.0,6.3871374081185,0.5830628687595092,0.3044077577450477,0.0,47.0,41.0,20.0,9.0
1.0,12582942471,-1,81057000000000.0,0.8805960079999999,142.973999,89.57092,517.41498,482.8501,81087000000000.0,90624000000000.0,69440000000000.0,45798000000000.0,0.6073,0.5747,4940.0,4940.0,4855.0,1093.0,2354.0,6.1591339275611,0.5764737404334297,0.3004698445883644,0.0,50.0,43.0,18.0,3.0
1.0,12574154997,-1,73440000000000.0,0.8520989990000001,119.143997,40.23689,576.76776,402.76706,73499000000000.0,81273000000000.0,59911000000000.0,43512000000000.0,0.6515,0.6142,1863.0,1863.0,3246.0,5063.0,6470.0,7.1518416408339,0.5559802679676429,0.2882662331016108,0.0,36.0,29.0,18.0,4.0
1.0,12573646386,-1,72221000000000.0,0.8473560179999999,112.878998,68.34896,555.04413,480.32242,72538000000000.0,78357000000000.0,60536000000000.0,44209000000000.0,0.6258,0.4406,6528.0,6528.0,8309.0,5698.0,4581.0,7.506764172375,0.5525759826143425,0.2862455749490651,0.0,41.0,36.0,19.0,3.0
1.0,12582908329,-1,71459000000000.0,0.844367004,235.279999,70.19884,504.875,427.19498,71844000000000.0,82801000000000.0,55581000000000.0,34272000000000.0,0.5865,0.6712,-1409.0,-1409.0,615.3,11620.0,9223.0,3.5887751087588,0.5504294684787273,0.2849726183260748,0.0,53.0,44.0,24.0,3.0
1.0,12582942099,-1,71203000000000.0,0.8433569949999999,220.233994,81.14881,543.19128,484.80679,71719000000000.0,78743000000000.0,58545000000000.0,30509000000000.0,0.7525,0.7173,4395.0,4395.0,13580.0,8612.0,7933.0,3.8293679358146,0.5497049795680592,0.284543093828178,0.0,46.0,40.0,23.0,9.0
1.0,12574191312,-1,70489000000000.0,0.8405310060000001,106.435997,19.68786,580.81995,446.83951,70813000000000.0,87311000000000.0,56548000000000.0,42448000000000.0,0.6044,0.4215,11700.0,11700.0,5352.0,3512.0,3412.0,7.8970557864929,0.5476757488487065,0.283340692823248,0.0,46.0,40.0,20.0,3.0
1.0,12574191055,-1,70300000000000.0,0.8397760009999999,157.593002,61.9943,566.30945,442.49182,70316000000000.0,79213000000000.0,57088000000000.0,37312000000000.0,0.6458,0.6565,3735.0,3735.0,3692.0,6683.0,6954.0,5.3287645412072,0.5471361546341774,0.2830208951108544,0.0,43.0,37.0,14.0,3.0
